2.565768029526292349e+00,4.377838270590128644e-03
2.465834224432235988e+00,4.327137696494620656e-03
2.455979681414981464e+00,4.320026405268073688e-03
2.491893541153804570e+00,4.330899084412198619e-03
2.651064202581080664e+00,4.377955062005778331e-03
2.626736308397687125e+00,4.420328316967037097e-03
2.630772248227950083e+00,4.492081498602029654e-03
2.629410788463315996e+00,4.334470345437324568e-03
2.610125861793354485e+00,4.294902929828037230e-03
2.596104220107036564e+00,4.301679259506308028e-03
2.541951242418401424e+00,4.262655243689739137e-03
2.466146177331603795e+00,4.103767751097553429e-03
2.430075632998502488e+00,4.113923512184758380e-03
2.461627662052603860e+00,4.105924418252637764e-03
2.488775256681190484e+00,4.304394774546693725e-03
2.575851662777283835e+00,4.310357299647016305e-03
2.665847003795767556e+00,4.444913445312614897e-03
2.697534954205723867e+00,4.390326450175230377e-03
2.716876067178598753e+00,4.506191669105152897e-03
2.722655504105421898e+00,4.458648410873955470e-03
2.740932626941930739e+00,4.492441802069979673e-03
2.720223899674902412e+00,4.452713587170809006e-03
2.716795213302782841e+00,4.516535068067373260e-03
2.707414201850391500e+00,4.517088629691023982e-03
2.714146510235960985e+00,4.539317451001334547e-03
2.717648772005050617e+00,4.580764348460775182e-03
2.713655286655220156e+00,4.529211708648173129e-03
2.721409858688254690e+00,4.549323106240343861e-03
2.731188966124786344e+00,4.504803185288785983e-03
2.745206480916465352e+00,4.453481654061786088e-03
2.745966133942846721e+00,4.497133633680761022e-03
2.756244352255906804e+00,4.512263785847459019e-03
2.783663633414492633e+00,4.488358073410303462e-03
2.806966673994657047e+00,4.599400310947299175e-03
2.818162350194167942e+00,4.624585108160328417e-03
2.820298016327308144e+00,4.702342575563456251e-03
2.822435885981738224e+00,4.659789527461377645e-03
2.812529067054897247e+00,4.672483923399362027e-03
2.822213849496242766e+00,4.661043603584769102e-03
2.836357921061055887e+00,4.684342839910371481e-03
2.836825466121231099e+00,4.699965682741780171e-03
2.848592518948686259e+00,4.812207562922665716e-03
2.842164996861611392e+00,4.701267051085977755e-03
2.831915347521162030e+00,4.728210874665350616e-03
2.813563431880303778e+00,4.761367510578651263e-03
2.800458587773663410e+00,4.612069703807897270e-03
2.783405454600814011e+00,4.680077537357885120e-03
2.762411315963392511e+00,4.621170647407524257e-03
2.750178446663241960e+00,4.630677285161866052e-03
2.745600070491479805e+00,4.592754751449490414e-03
2.729693234846839012e+00,4.537872424718703002e-03
2.717051994487555078e+00,4.610108599159001841e-03
2.698993623493239458e+00,4.444703879140643465e-03
2.674769781016984815e+00,4.643784308005827199e-03
2.676957411648874352e+00,4.513908365343599627e-03
2.677432951810152950e+00,4.472940874666431199e-03
2.666722194934871393e+00,4.558993459412352678e-03
2.654960855615733806e+00,4.490030754694451787e-03
2.641767208487130425e+00,4.529368560099111818e-03
2.633600121251984838e+00,4.524943141467563379e-03
2.635971427883069929e+00,4.427786276211875816e-03
2.632962311797987898e+00,4.369765072617770585e-03
2.641020990932222645e+00,4.397859830184813745e-03
2.627075958533673816e+00,4.374883908462745552e-03
2.625313289050814625e+00,4.381510324378279364e-03
2.627069826153673571e+00,4.427298809633661847e-03
2.623861087550251714e+00,4.398356181774865092e-03
2.620070788510741711e+00,4.414770470551498960e-03
2.624837624825422377e+00,4.464969399099238956e-03
2.628507492301938697e+00,4.426920110389254148e-03
2.640985856686629774e+00,4.385313437996973818e-03
2.630620483786852315e+00,4.388969575154444414e-03
2.636143958167933121e+00,4.444342105403453758e-03
2.641070576239456180e+00,4.433278958616337917e-03
2.628053358217684821e+00,4.453669411440319692e-03
2.620899745570145267e+00,4.442100509989277413e-03
2.628055800227156347e+00,4.497582587643655927e-03
2.633151643635955885e+00,4.517458735315393881e-03
2.623635052277958568e+00,4.428926525534837566e-03
2.621644777253086644e+00,4.464237340255916564e-03
2.613174328029597593e+00,4.316745933475640840e-03
2.623256871946732627e+00,4.375062762309145370e-03
2.626632832777255455e+00,4.393657680358931117e-03
2.611150053491938294e+00,4.439391491378952281e-03
2.606030515694219840e+00,4.363135566328502080e-03
2.602019316706327245e+00,4.368104193896105159e-03
2.605335001645665116e+00,4.335361315128238857e-03
2.612327879863256985e+00,4.377846666199669556e-03
2.606407776782520891e+00,4.378211296860889945e-03
2.630940847953864292e+00,4.403186077406751053e-03
2.631798914608192597e+00,4.355472101302826360e-03
2.627795764069664752e+00,4.436843120589006872e-03
2.635097601428226355e+00,4.410457854049809612e-03
2.619973955803116539e+00,4.393349195114470973e-03
2.599406403061899518e+00,4.360861416335737317e-03
2.590811959873724479e+00,4.339541153949078023e-03
2.579681811681839854e+00,4.349926694828365470e-03
2.571463947403740402e+00,4.355687351974335542e-03
2.558696932899440224e+00,4.313548300820535530e-03
2.543339737345367890e+00,4.269549336748834634e-03
2.536905527674489846e+00,4.276595313353226402e-03
2.527443900747597283e+00,4.297253031062542306e-03
2.505332233959058463e+00,4.276101640531049242e-03
2.509898131506552499e+00,4.280238635038458028e-03
2.508407795415662278e+00,4.310052449860712898e-03
2.496518033980278606e+00,4.307868909549483760e-03
2.466982558943370041e+00,4.380752873361259958e-03
2.415647340206359406e+00,4.352493390727296685e-03
2.397852183557629857e+00,4.326513528159825483e-03
2.304793587599569982e+00,4.305339637078908765e-03
2.237862609399228653e+00,4.249345980013696789e-03
2.209122819296518436e+00,4.226842214713588675e-03
2.213442923607045199e+00,4.252550337445981654e-03
