3.338717514025906219e+00,3.535580276062155747e-03
3.228358383101824991e+00,3.849106927028334013e-03
3.230829613543195755e+00,4.182525069153175679e-03
3.256231885328787712e+00,4.331460590234925689e-03
3.278727584693454489e+00,4.402059395326674007e-03
3.298776737596623931e+00,4.209433819762686824e-03
3.313614951366143035e+00,3.917441141941591098e-03
3.258111284201261171e+00,3.828074110939994057e-03
3.266452820754663477e+00,3.756627506135146177e-03
3.250238922855293922e+00,3.765509480659012809e-03
3.223912651319932543e+00,3.749559542184588423e-03
3.189794710151945267e+00,3.801193767247745825e-03
3.168999001455183429e+00,3.779875637553331558e-03
3.125878272827046889e+00,3.655463786084833799e-03
3.119940303868972808e+00,3.650625058168710524e-03
3.116577287367494176e+00,3.634859080339225557e-03
3.103486358156934966e+00,3.640104524972098687e-03
3.077854641494392141e+00,3.701859924390316081e-03
3.092244475000661019e+00,3.804743137659993835e-03
3.091266446071642804e+00,3.841772873336424254e-03
3.083155457588981019e+00,3.837418405749470907e-03
3.079447577563567240e+00,3.825565677116227192e-03
3.079011477427882060e+00,3.762345293766067300e-03
3.084578808479302214e+00,3.671208180137774946e-03
3.079851947591523142e+00,3.586613402016158858e-03
3.075236668713506205e+00,3.545172278585084769e-03
3.065885453686932660e+00,3.515231299212828731e-03
3.061988369925167763e+00,3.487513789580010126e-03
3.057280368642407709e+00,3.480448387936707633e-03
3.051105868656371012e+00,3.476334372403577788e-03
3.047176781274441471e+00,3.484527660711389530e-03
3.041785817079260212e+00,3.492565373565348352e-03
3.036581011068689939e+00,3.481629038674327603e-03
3.029738076989951789e+00,3.452421790344661900e-03
3.025510530574533341e+00,3.432433381136856809e-03
3.024453702421465273e+00,3.442259706635919514e-03
3.024245399964860415e+00,3.430574300713473690e-03
3.019747862219356982e+00,3.380783377889606811e-03
3.014857408846087772e+00,3.380826021790461766e-03
3.006315395982291250e+00,3.332131284658146342e-03
3.000661494187959022e+00,3.332334892359956058e-03
2.987706222334387096e+00,3.312993212362780326e-03
2.968352065366961057e+00,3.359662518027661804e-03
2.959583143403788252e+00,3.324616217148079755e-03
2.961502931798686067e+00,3.316507852289873881e-03
